"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"4389","2016","DF","PL",34,0,8,1897677,30416.8,105823,"2"
"4537","2016","DF","PODEMOS",9,0,8,1897677,30416.8,19779.75,"5"
"4486","2016","DF","PP",38,0,8,1897677,30416.8,24027.37,"4"
"4374","2016","DF","PSD",36,0,8,1897677,30416.8,7217.31,"4"
"4257","2016","DF","PSDB",54,0,8,1897677,30416.8,32167.4,"2"
"4251","2016","DF","PT",68,0,8,1897677,30416.8,32875.61,"3"
"4375","2016","DF","SOLIDARIEDADE",15,0,8,1897677,30416.8,2506.75,"4"
"5220","2016","ES","MDB",65,947,10,2653536,37052.05,25224.07,"8"
"5242","2016","ES","PCdoB",10,947,10,2653536,37052.05,93212.76,"10"
"5238","2016","ES","PDT",20,947,10,2653536,37052.05,11017.38,"8"
"4783","2016","ES","PP",38,947,10,2653536,37052.05,70423.35,"4"
"5234","2016","ES","PSB",34,947,10,2653536,37052.05,63173.06,"8"
"5116","2016","ES","PSDB",54,947,10,2653536,37052.05,109077.35,"7"
"5171","2016","ES","PSL",1,947,10,2653536,37052.05,97725.73,"6"
"5109","2016","ES","PT",68,947,10,2653536,37052.05,926.79,"9"
"5105","2016","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,47600,"7"
"5638","2016","GO","CIDADANIA",10,173,17,4331733,35135.2,30482.53,"5"
"5625","2016","GO","MDB",65,173,17,4331733,35135.2,36900,"6"
"5834","2016","GO","PDT",20,173,17,4331733,35135.2,615.38,"5"
"5492","2016","GO","PL",34,173,17,4331733,35135.2,2763.03,"1"
"5804","2016","GO","PP",38,173,17,4331733,35135.2,180208.74,"8"
"5881","2016","GO","PSD",36,173,17,4331733,35135.2,8516.3,"7"
"5841","2016","GO","PSDB",54,173,17,4331733,35135.2,75569.24,"9"
"5763","2016","GO","PSL",1,173,17,4331733,35135.2,3100.14,"3"
"5741","2016","GO","PT",68,173,17,4331733,35135.2,1862.18,"7"
"5843","2016","GO","PTB",25,173,17,4331733,35135.2,37096.52,"8"
"5740","2016","GO","REPUBLICANOS",21,173,17,4331733,35135.2,4000,"7"
"5808","2016","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,5419.62,"6"
"6925","2016","MA","CIDADANIA",10,1524,18,4497336,41779.83,114407.31,"7"
"6328","2016","MA","DEM",21,1524,18,4497336,41779.83,110000,"4"
"6828","2016","MA","MDB",65,1524,18,4497336,41779.83,8504.51,"5"
"6206","2016","MA","PATRIOTA",5,1524,18,4497336,41779.83,1986.35,"2"
"6888","2016","MA","PCdoB",10,1524,18,4497336,41779.83,44116.47,"5"
"6324","2016","MA","PDT",20,1524,18,4497336,41779.83,1726.31,"6"
"6964","2016","MA","PL",34,1524,18,4497336,41779.83,2376.62,"7"
"6108","2016","MA","PODEMOS",9,1524,18,4497336,41779.83,2346.37,"1"
"6889","2016","MA","PP",38,1524,18,4497336,41779.83,2730.94,"4"
"6862","2016","MA","PSB",34,1524,18,4497336,41779.83,3886.19,"6"
"6173","2016","MA","PSC",13,1524,18,4497336,41779.83,2000,"1"
"6327","2016","MA","PSDB",54,1524,18,4497336,41779.83,78567.74,"4"
"6161","2016","MA","PT",68,1524,18,4497336,41779.83,1712.35,"1"
"6218","2016","MA","PTB",25,1524,18,4497336,41779.83,130762.9,"2"
"6880","2016","MA","PV",8,1524,18,4497336,41779.83,5991.48,"6"
"6224","2016","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,52358.96,"1"
"8056","2016","MG","AVANTE",2,624,53,15248681,35720.85,19515.9,"4"
"8492","2016","MG","DEM",21,624,53,15248681,35720.85,8092.57,"11"
"8113","2016","MG","MDB",65,624,53,15248681,35720.85,4302.14,"4"
"8284","2016","MG","PCdoB",10,624,53,15248681,35720.85,480.81,"9"
"7071","2016","MG","PDT",20,624,53,15248681,35720.85,3557.92,"1"
"8410","2016","MG","PL",34,624,53,15248681,35720.85,9054.04,"7"
"8063","2016","MG","PODEMOS",9,624,53,15248681,35720.85,63438.28,"3"
"8358","2016","MG","PP",38,624,53,15248681,35720.85,7531.78,"7"
"8162","2016","MG","PROS",11,624,53,15248681,35720.85,86545.82,"5"
"7111","2016","MG","PSB",34,624,53,15248681,35720.85,24418.18,"2"
"8225","2016","MG","PSC",13,624,53,15248681,35720.85,115458.4,"7"
"7096","2016","MG","PSD",36,624,53,15248681,35720.85,6842.24,"2"
"8156","2016","MG","PSDB",54,624,53,15248681,35720.85,21818.56,"4"
"7032","2016","MG","PSL",1,624,53,15248681,35720.85,6968.93,"1"
"8185","2016","MG","PT",68,624,53,15248681,35720.85,24074.79,"5"
"7154","2016","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,35880.68,"3"
"8861","2016","MS","DEM",21,878,8,1818937,40170.98,55459.74,"10"
"8853","2016","MS","MDB",65,878,8,1818937,40170.98,36019.9,"10"
"8864","2016","MS","PDT",20,878,8,1818937,40170.98,32847.46,"11"
"8691","2016","MS","PSB",34,878,8,1818937,40170.98,2000,"4"
"8718","2016","MS","PSDB",54,878,8,1818937,40170.98,23333.36,"3"
"8795","2016","MS","PT",68,878,8,1818937,40170.98,7000,"8"
"9241","2016","MT","DEM",21,873,8,2189703,39056.17,711.55,"7"
"9486","2016","MT","MDB",65,873,8,2189703,39056.17,151620.6,"8"
"9392","2016","MT","PP",38,873,8,2189703,39056.17,3789.74,"4"
"9139","2016","MT","PSD",36,873,8,2189703,39056.17,21100.69,"2"
"9488","2016","MT","PSDB",54,873,8,2189703,39056.17,1000,"10"
"9203","2016","MT","PSL",1,873,8,2189703,39056.17,3291,"3"
"9419","2016","MT","PT",68,873,8,2189703,39056.17,1478.4,"9"
"9016","2016","MT","REPUBLICANOS",21,873,8,2189703,39056.17,576.71,"2"
"10023","2016","PA","CIDADANIA",10,1592,17,5188450,41855.59,184373.66,"2"
"9961","2016","PA","DEM",21,1592,17,5188450,41855.59,59171.3,"4"
"9947","2016","PA","MDB",65,1592,17,5188450,41855.59,9800,"1"
"10039","2016","PA","PL",34,1592,17,5188450,41855.59,119760,"4"
"10210","2016","PA","PODEMOS",9,1592,17,5188450,41855.59,5057.88,"4"
"10075","2016","PA","PP",38,1592,17,5188450,41855.59,135888.58,"2"
"10205","2016","PA","PSC",13,1592,17,5188450,41855.59,6092.03,"7"
"10305","2016","PA","PSD",36,1592,17,5188450,41855.59,620.2,"8"
"10349","2016","PA","PSDB",54,1592,17,5188450,41855.59,10497.62,"8"
"10186","2016","PA","PSOL",5,1592,17,5188450,41855.59,4000.9,"7"
"10243","2016","PA","PT",68,1592,17,5188450,41855.59,33340,"4"
"9910","2016","PA","PTB",25,1592,17,5188450,41855.59,65646,"2"
"10149","2016","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,2712.13,"3"
"10576","2016","PB","DEM",21,1716,12,2835882,41660.7,10910.88,"2"
"10590","2016","PB","MDB",65,1716,12,2835882,41660.7,21614.74,"2"
"11076","2016","PB","PDT",20,1716,12,2835882,41660.7,1119.9,"6"
"10604","2016","PB","PL",34,1716,12,2835882,41660.7,6942.9,"4"
"10995","2016","PB","PP",38,1716,12,2835882,41660.7,73040.79,"5"
"11093","2016","PB","PROS",11,1716,12,2835882,41660.7,1494.65,"7"
"10638","2016","PB","PSB",34,1716,12,2835882,41660.7,49995.81,"8"
"10665","2016","PB","PSC",13,1716,12,2835882,41660.7,752.66,"6"
"10506","2016","PB","PSD",36,1716,12,2835882,41660.7,63755.78,"3"
"11091","2016","PB","PSDB",54,1716,12,2835882,41660.7,109000,"7"
"11111","2016","PB","PT",68,1716,12,2835882,41660.7,95955.01,"8"
"10489","2016","PB","PTB",25,1716,12,2835882,41660.7,1854,"3"
"10613","2016","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,918.96,"2"
"11542","2016","PE","AVANTE",2,1657,25,6356307,41304.94,3212.22,"1"
"11628","2016","PE","CIDADANIA",10,1657,25,6356307,41304.94,24381.2,"4"
"11781","2016","PE","DEM",21,1657,25,6356307,41304.94,797.5,"4"
"11899","2016","PE","MDB",65,1657,25,6356307,41304.94,123280.94,"5"
"11996","2016","PE","PATRIOTA",5,1657,25,6356307,41304.94,939.69,"9"
"11662","2016","PE","PCdoB",10,1657,25,6356307,41304.94,6885.75,"4"
"11656","2016","PE","PDT",20,1657,25,6356307,41304.94,64000,"4"
"12009","2016","PE","PL",34,1657,25,6356307,41304.94,1271.12,"7"
"12231","2016","PE","PODEMOS",9,1657,25,6356307,41304.94,111000,"9"
"11998","2016","PE","PP",38,1657,25,6356307,41304.94,93197.89,"7"
"12238","2016","PE","PROS",11,1657,25,6356307,41304.94,38385.27,"11"
"12145","2016","PE","PSB",34,1657,25,6356307,41304.94,19685.24,"7"
"11896","2016","PE","PSD",36,1657,25,6356307,41304.94,6293.21,"4"
"12115","2016","PE","PSDB",54,1657,25,6356307,41304.94,151812.33,"7"
"11606","2016","PE","PTB",25,1657,25,6356307,41304.94,13140.48,"2"
"11900","2016","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,7093.96,"6"
"12685","2016","PI","DEM",21,1313,10,2345694,40599.91,1656.9,"10"
"12428","2016","PI","MDB",65,1313,10,2345694,40599.91,32400,"1"
"12916","2016","PI","PDT",20,1313,10,2345694,40599.91,17563.22,"7"
"12476","2016","PI","PODEMOS",9,1313,10,2345694,40599.91,86718.23,"4"
"12615","2016","PI","PP",38,1313,10,2345694,40599.91,85915,"6"
"12513","2016","PI","PSB",34,1313,10,2345694,40599.91,970.56,"2"
"12544","2016","PI","PSD",36,1313,10,2345694,40599.91,21600,"5"
"12546","2016","PI","PT",68,1313,10,2345694,40599.91,7850.09,"2"
"12964","2016","PI","PTB",25,1313,10,2345694,40599.91,18700,"10"
"13036","2016","PR","CIDADANIA",10,1081,30,7865950,38500,38664.1,"1"
"13780","2016","PR","DEM",21,1081,30,7865950,38500,19800,"1"
"14284","2016","PR","MDB",65,1081,30,7865950,38500,9243.92,"8"
"13715","2016","PR","PDT",20,1081,30,7865950,38500,58223.72,"6"
"14185","2016","PR","PL",34,1081,30,7865950,38500,180131.38,"8"
"13797","2016","PR","PODEMOS",9,1081,30,7865950,38500,22398.27,"4"
"14230","2016","PR","PP",38,1081,30,7865950,38500,16024.86,"7"
"13013","2016","PR","PROS",11,1081,30,7865950,38500,24322.15,"1"
"13933","2016","PR","PSB",34,1081,30,7865950,38500,144394,"8"
"13050","2016","PR","PSC",13,1081,30,7865950,38500,7389.29,"2"
"13819","2016","PR","PSD",36,1081,30,7865950,38500,123912.3,"9"
"13941","2016","PR","PSDB",54,1081,30,7865950,38500,5002.2,"9"
"13880","2016","PR","PSL",1,1081,30,7865950,38500,89140,"2"
"13054","2016","PR","PT",68,1081,30,7865950,38500,6340.16,"2"
"13673","2016","PR","PTB",25,1081,30,7865950,38500,14612.44,"1"
"13908","2016","PR","PV",8,1081,30,7865950,38500,49207.29,"5"
"14755","2016","RJ","DEM",21,933,46,12141145,35388.11,12408.28,"3"
"14750","2016","RJ","MDB",65,933,46,12141145,35388.11,10806,"6"
"14891","2016","RJ","PATRIOTA",5,933,46,12141145,35388.11,75700,"8"
"14788","2016","RJ","PCdoB",10,933,46,12141145,35388.11,31064.27,"8"
"14906","2016","RJ","PDT",20,933,46,12141145,35388.11,55392.1,"9"
"14400","2016","RJ","PL",34,933,46,12141145,35388.11,121827.7,"1"
"15018","2016","RJ","PODEMOS",9,933,46,12141145,35388.11,9020.81,"5"
"14773","2016","RJ","PP",38,933,46,12141145,35388.11,79866.57,"4"
"14640","2016","RJ","PROS",11,933,46,12141145,35388.11,36434.13,"4"
"14614","2016","RJ","PSB",34,933,46,12141145,35388.11,480,"5"
"14987","2016","RJ","PSD",36,933,46,12141145,35388.11,11800,"9"
"14862","2016","RJ","PSDB",54,933,46,12141145,35388.11,8023.44,"9"
"14560","2016","RJ","PSL",1,933,46,12141145,35388.11,1359.98,"4"
"14598","2016","RJ","PSOL",5,933,46,12141145,35388.11,89639.48,"3"
"14363","2016","RJ","PT",68,933,46,12141145,35388.11,87023.76,"1"
"15031","2016","RJ","PTB",25,933,46,12141145,35388.11,141384.73,"7"
"15004","2016","RJ","REDE",NA,933,46,12141145,35388.11,953.88,"2"
"14790","2016","RJ","REPUBLICANOS",21,933,46,12141145,35388.11,59863.12,"8"
"14737","2016","RJ","SOLIDARIEDADE",15,933,46,12141145,35388.11,117102.12,"3"
"15710","2016","RN","DEM",21,1775,8,2327451,42360.13,103236.22,"5"
"15801","2016","RN","MDB",65,1775,8,2327451,42360.13,562.9,"7"
"15809","2016","RN","PODEMOS",9,1775,8,2327451,42360.13,29699.11,"5"
"15820","2016","RN","PP",38,1775,8,2327451,42360.13,118280,"5"
"15800","2016","RN","PSB",34,1775,8,2327451,42360.13,2782,"6"
"16134","2016","RN","PSD",36,1775,8,2327451,42360.13,182863.26,"7"
"16105","2016","RN","PSDB",54,1775,8,2327451,42360.13,72000,"10"
"16567","2016","RO","DEM",21,1900,8,1127154,43300.63,26873.91,"11"
"16472","2016","RO","MDB",65,1900,8,1127154,43300.63,63368.79,"6"
"16630","2016","RO","PL",34,1900,8,1127154,43300.63,3808.01,"9"
"16410","2016","RO","PSD",36,1900,8,1127154,43300.63,3086,"3"
"16507","2016","RO","PSDB",54,1900,8,1127154,43300.63,4540.96,"6"
"16597","2016","RO","PTB",25,1900,8,1127154,43300.63,2227.08,"5"
"16493","2016","RO","REPUBLICANOS",21,1900,8,1127154,43300.63,4548.89,"2"
"17035","2016","RR","DEM",21,2496,8,299558,45240.67,146130.61,"3"
"17061","2016","RR","MDB",65,2496,8,299558,45240.67,74250,"4"
"16949","2016","RR","PL",34,2496,8,299558,45240.67,31308.14,"2"
"17027","2016","RR","PODEMOS",9,2496,8,299558,45240.67,6424.34,"4"
"17102","2016","RR","PP",38,2496,8,299558,45240.67,160390.37,"9"
"17020","2016","RR","PSDB",54,2496,8,299558,45240.67,1026.18,"4"
"17134","2016","RR","REPUBLICANOS",21,2496,8,299558,45240.67,7753.58,"6"
"18307","2016","RS","DEM",21,1619,31,8392033,40504.04,52164.6,"10"
"17400","2016","RS","MDB",65,1619,31,8392033,40504.04,129133.76,"4"
"17285","2016","RS","PDT",20,1619,31,8392033,40504.04,66207.44,"2"
"18060","2016","RS","PL",34,1619,31,8392033,40504.04,73176.82,"6"
"17329","2016","RS","PODEMOS",9,1619,31,8392033,40504.04,73400,"4"
"17376","2016","RS","PP",38,1619,31,8392033,40504.04,25935.15,"3"
"17232","2016","RS","PSB",34,1619,31,8392033,40504.04,46100,"2"
"18286","2016","RS","PSD",36,1619,31,8392033,40504.04,2747.21,"7"
"18032","2016","RS","PSDB",54,1619,31,8392033,40504.04,7667.24,"7"
"18019","2016","RS","PT",68,1619,31,8392033,40504.04,37283.89,"3"
"18147","2016","RS","PTB",25,1619,31,8392033,40504.04,9655.45,"7"
"17373","2016","RS","REDE",NA,1619,31,8392033,40504.04,15598.41,"5"
"18216","2016","RS","REPUBLICANOS",21,1619,31,8392033,40504.04,59052,"6"
"18580","2016","SC","CIDADANIA",10,1314,16,4859324,39505.92,73430,"7"
"18660","2016","SC","DEM",21,1314,16,4859324,39505.92,829.4,"5"
"18368","2016","SC","MDB",65,1314,16,4859324,39505.92,79783.3,"1"
"18687","2016","SC","PCdoB",10,1314,16,4859324,39505.92,7588.9,"8"
"18777","2016","SC","PL",34,1314,16,4859324,39505.92,40769.66,"9"
"18737","2016","SC","PP",38,1314,16,4859324,39505.92,514.06,"12"
"18707","2016","SC","PSD",36,1314,16,4859324,39505.92,3782.15,"8"
"18520","2016","SC","PSDB",54,1314,16,4859324,39505.92,1798.94,"7"
"18539","2016","SC","PT",68,1314,16,4859324,39505.92,24156.48,"5"
"19399","2016","SE","MDB",65,1292,8,1454165,39767.4,49991.98,"4"
"19445","2016","SE","PL",34,1292,8,1454165,39767.4,24800,"7"
"19434","2016","SE","PP",38,1292,8,1454165,39767.4,1099.73,"7"
"19350","2016","SE","PROS",11,1292,8,1454165,39767.4,15260.54,"5"
"19375","2016","SE","PSB",34,1292,8,1454165,39767.4,560.87,"7"
"19353","2016","SE","PSC",13,1292,8,1454165,39767.4,4045.07,"3"
"19390","2016","SE","PSD",36,1292,8,1454165,39767.4,9135.08,"9"
"19228","2016","SE","PT",68,1292,8,1454165,39767.4,58330.54,"1"
"19351","2016","SE","REPUBLICANOS",21,1292,8,1454165,39767.4,101021.94,"3"
"19786","2016","SP","CIDADANIA",10,873,70,31998432,36671.67,18065.11,"4"
"20133","2016","SP","DEM",21,873,70,31998432,36671.67,14365.57,"6"
"19824","2016","SP","MDB",65,873,70,31998432,36671.67,77037.45,"2"
"19858","2016","SP","PCdoB",10,873,70,31998432,36671.67,25426.99,"4"
"20613","2016","SP","PL",34,873,70,31998432,36671.67,35527.05,"8"
"19975","2016","SP","PODEMOS",9,873,70,31998432,36671.67,122434,"4"
"19701","2016","SP","PP",38,873,70,31998432,36671.67,25882.32,"1"
"20084","2016","SP","PSB",34,873,70,31998432,36671.67,865.35,"6"
"19937","2016","SP","PSC",13,873,70,31998432,36671.67,6494.65,"5"
"20515","2016","SP","PSD",36,873,70,31998432,36671.67,98715.65,"9"
"19899","2016","SP","PSDB",54,873,70,31998432,36671.67,89630.5,"2"
"20081","2016","SP","PSL",1,873,70,31998432,36671.67,2155.4,"4"
"20557","2016","SP","PSOL",5,873,70,31998432,36671.67,18653.12,"9"
"20020","2016","SP","PT",68,873,70,31998432,36671.67,77290.41,"5"
"19805","2016","SP","PTB",25,873,70,31998432,36671.67,6817.07,"1"
"19725","2016","SP","PV",8,873,70,31998432,36671.67,7360.82,"2"
"19853","2016","SP","REPUBLICANOS",21,873,70,31998432,36671.67,137924.72,"2"
"19754","2016","SP","SOLIDARIEDADE",15,873,70,31998432,36671.67,2254.8,"1"
"21588","2016","TO","DEM",21,620,8,996887,39131.75,1360,"7"
"21219","2016","TO","MDB",65,620,8,996887,39131.75,99800,"2"
"21273","2016","TO","PL",34,620,8,996887,39131.75,25350,"2"
"21257","2016","TO","PP",38,620,8,996887,39131.75,979.98,"1"
"21630","2016","TO","PROS",11,620,8,996887,39131.75,2648.2,"6"
"21193","2016","TO","PSD",36,620,8,996887,39131.75,25287.75,"1"
"21606","2016","TO","REPUBLICANOS",21,620,8,996887,39131.75,22040.22,"4"
"58","2017","AC","DEM",21,2246,8,506724,44260.6,24707.66,"3"
"2","2017","AC","MDB",65,2246,8,506724,44260.6,2660,"1"
"262","2017","AC","PCdoB",10,2246,8,506724,44260.6,4165.88,"7"
"103","2017","AC","PSB",34,2246,8,506724,44260.6,8494.69,"5"
"252","2017","AC","PSDB",54,2246,8,506724,44260.6,48832.47,"9"
"495","2017","AC","PT",68,2246,8,506724,44260.6,119359.98,"10"
"888","2017","AL","AVANTE",2,1485,9,1995727,40572.24,5923.48,"5"
"892","2017","AL","PDT",20,1485,9,1995727,40572.24,8909.14,"7"
"920","2017","AL","PODEMOS",9,1485,9,1995727,40572.24,6779.91,"7"
"828","2017","AL","PP",38,1485,9,1995727,40572.24,13624.97,"1"
"987","2017","AL","PSB",34,1485,9,1995727,40572.24,116300,"6"
"924","2017","AL","PSDB",54,1485,9,1995727,40572.24,9437.44,"3"
"730","2017","AL","PT",68,1485,9,1995727,40572.24,2699.02,"2"
"893","2017","AL","PTB",25,1485,9,1995727,40572.24,115038.81,"2"
"1062","2017","AM","DEM",21,1932,8,2226891,43198.26,1113.71,"1"
"1096","2017","AM","PDT",20,1932,8,2226891,43198.26,60000,"2"
"1173","2017","AM","PL",34,1932,8,2226891,43198.26,11207.59,"3"
"1451","2017","AM","PP",38,1932,8,2226891,43198.26,7000,"6"
"1183","2017","AM","PSDB",54,1932,8,2226891,43198.26,3920,"7"
"1035","2017","AM","PTB",25,1932,8,2226891,43198.26,46110,"1"
"1169","2017","AM","REPUBLICANOS",21,1932,8,2226891,43198.26,158424.66,"3"
"1665","2017","AP","MDB",65,1791,8,455514,43002.92,77696.52,"6"
"1619","2017","AP","PCdoB",10,1791,8,455514,43002.92,9368.71,"5"
"1630","2017","AP","PDT",20,1791,8,455514,43002.92,65500,"5"
"1769","2017","AP","PL",34,1791,8,455514,43002.92,156000,"6"
"1687","2017","AP","PODEMOS",9,1791,8,455514,43002.92,3260,"7"
"1730","2017","AP","PP",38,1791,8,455514,43002.92,3000,"9"
"1542","2017","AP","PSB",34,1791,8,455514,43002.92,14410.7,"2"
"1560","2017","AP","PSD",36,1791,8,455514,43002.92,18000,"3"
"2688","2017","BA","DEM",21,1060,39,10185417,38638.99,1925,"7"
"2591","2017","BA","MDB",65,1060,39,10185417,38638.99,116682.6,"4"
"2674","2017","BA","PATRIOTA",5,1060,39,10185417,38638.99,39531.7,"5"
"2386","2017","BA","PCdoB",10,1060,39,10185417,38638.99,725.01,"1"
"2992","2017","BA","PDT",20,1060,39,10185417,38638.99,668.9,"9"
"2939","2017","BA","PL",34,1060,39,10185417,38638.99,134662.03,"11"
"2623","2017","BA","PODEMOS",9,1060,39,10185417,38638.99,29044.31,"5"
"2844","2017","BA","PP",38,1060,39,10185417,38638.99,97123.25,"6"
"2977","2017","BA","PSB",34,1060,39,10185417,38638.99,74229.71,"9"
"2928","2017","BA","PSC",13,1060,39,10185417,38638.99,1706.26,"6"
"2505","2017","BA","PSD",36,1060,39,10185417,38638.99,24000,"3"
"2453","2017","BA","PSDB",54,1060,39,10185417,38638.99,53600,"1"
"2597","2017","BA","PT",68,1060,39,10185417,38638.99,1016.1,"4"
"2435","2017","BA","PTB",25,1060,39,10185417,38638.99,2063.29,"3"
"2851","2017","BA","REPUBLICANOS",21,1060,39,10185417,38638.99,1791.18,"7"
"3534","2017","CE","AVANTE",2,1687,22,6271554,42079.91,51700,"3"
"3553","2017","CE","DEM",21,1687,22,6271554,42079.91,58306.46,"5"
"3521","2017","CE","MDB",65,1687,22,6271554,42079.91,1875,"3"
"3592","2017","CE","PCdoB",10,1687,22,6271554,42079.91,27000,"3"
"3844","2017","CE","PDT",20,1687,22,6271554,42079.91,603,"10"
"3764","2017","CE","PL",34,1687,22,6271554,42079.91,4757.78,"3"
"3436","2017","CE","PODEMOS",9,1687,22,6271554,42079.91,81500,"5"
"3846","2017","CE","PP",38,1687,22,6271554,42079.91,858.57,"6"
"3779","2017","CE","PROS",11,1687,22,6271554,42079.91,537.6,"7"
"3762","2017","CE","PSB",34,1687,22,6271554,42079.91,25230,"8"
"3826","2017","CE","PSD",36,1687,22,6271554,42079.91,41180,"4"
"3417","2017","CE","PSDB",54,1687,22,6271554,42079.91,69454.38,"4"
"3661","2017","CE","PT",68,1687,22,6271554,42079.91,12803.8,"5"
"3539","2017","CE","REPUBLICANOS",21,1687,22,6271554,42079.91,1502.78,"6"
"3658","2017","CE","SOLIDARIEDADE",15,1687,22,6271554,42079.91,72500,"6"
"4249","2017","DF","DEM",21,0,8,1897677,30416.8,9235.84,"2"
"4505","2017","DF","PL",34,0,8,1897677,30416.8,112700,"4"
"4407","2017","DF","PODEMOS",9,0,8,1897677,30416.8,10802.66,"2"
"4416","2017","DF","PP",38,0,8,1897677,30416.8,6170.31,"3"
"4428","2017","DF","PSD",36,0,8,1897677,30416.8,31822.12,"5"
"4362","2017","DF","PSDB",54,0,8,1897677,30416.8,28158.19,"2"
"4452","2017","DF","PT",68,0,8,1897677,30416.8,32587.39,"3"
"4562","2017","DF","SOLIDARIEDADE",15,0,8,1897677,30416.8,13027.24,"5"
"5179","2017","ES","DEM",21,947,10,2653536,37052.05,7441.65,"10"
"5151","2017","ES","MDB",65,947,10,2653536,37052.05,842.89,"5"
"5244","2017","ES","PCdoB",10,947,10,2653536,37052.05,1313.8,"10"
"4652","2017","ES","PDT",20,947,10,2653536,37052.05,9735.97,"1"
"5124","2017","ES","PP",38,947,10,2653536,37052.05,10572.61,"7"
"4656","2017","ES","PSB",34,947,10,2653536,37052.05,158024,"2"
"5149","2017","ES","PSL",1,947,10,2653536,37052.05,542.69,"7"
"4662","2017","ES","PT",68,947,10,2653536,37052.05,17853.6,"2"
"4641","2017","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,18887.78,"1"
"5697","2017","GO","CIDADANIA",10,173,17,4331733,35135.2,24704.3,"6"
"5627","2017","GO","MDB",65,173,17,4331733,35135.2,6500,"4"
"5695","2017","GO","PDT",20,173,17,4331733,35135.2,118300,"3"
"5678","2017","GO","PL",34,173,17,4331733,35135.2,1136,"5"
"5670","2017","GO","PP",38,173,17,4331733,35135.2,869.72,"8"
"5875","2017","GO","PSD",36,173,17,4331733,35135.2,13709.87,"6"
"5802","2017","GO","PSDB",54,173,17,4331733,35135.2,4831.02,"8"
"5739","2017","GO","PSL",1,173,17,4331733,35135.2,584.54,"3"
"5813","2017","GO","PT",68,173,17,4331733,35135.2,122777.88,"7"
"5607","2017","GO","PTB",25,173,17,4331733,35135.2,466.78,"6"
"5662","2017","GO","REPUBLICANOS",21,173,17,4331733,35135.2,94297.13,"5"
"5778","2017","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,165000,"6"
"6258","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,13500,"2"
"6877","2017","MA","DEM",21,1524,18,4497336,41779.83,27991.19,"5"
"6914","2017","MA","MDB",65,1524,18,4497336,41779.83,8759.09,"7"
"6269","2017","MA","PATRIOTA",5,1524,18,4497336,41779.83,1181.92,"5"
"6194","2017","MA","PCdoB",10,1524,18,4497336,41779.83,12153.94,"2"
"6215","2017","MA","PDT",20,1524,18,4497336,41779.83,1438.32,"2"
"6296","2017","MA","PODEMOS",9,1524,18,4497336,41779.83,122360,"5"
"6109","2017","MA","PP",38,1524,18,4497336,41779.83,31928.86,"1"
"6974","2017","MA","PSC",13,1524,18,4497336,41779.83,530.9,"4"
"7004","2017","MA","PSDB",54,1524,18,4497336,41779.83,11825.09,"4"
"6274","2017","MA","PT",68,1524,18,4497336,41779.83,138699.33,"4"
"6190","2017","MA","PTB",25,1524,18,4497336,41779.83,8200.15,"2"
"6807","2017","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,72000,"2"
"7102","2017","MG","AVANTE",2,624,53,15248681,35720.85,21138.46,"2"
"8014","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,6829.68,"4"
"7050","2017","MG","DEM",21,624,53,15248681,35720.85,3689.97,"1"
"8072","2017","MG","MDB",65,624,53,15248681,35720.85,11450.5,"5"
"8442","2017","MG","PCdoB",10,624,53,15248681,35720.85,34535.65,"10"
"8299","2017","MG","PDT",20,624,53,15248681,35720.85,61832.13,"8"
"7985","2017","MG","PL",34,624,53,15248681,35720.85,91630.56,"2"
"7145","2017","MG","PODEMOS",9,624,53,15248681,35720.85,5959.5,"3"
"7090","2017","MG","PP",38,624,53,15248681,35720.85,77361.92,"1"
"8045","2017","MG","PROS",11,624,53,15248681,35720.85,814.12,"2"
"8076","2017","MG","PSB",34,624,53,15248681,35720.85,3858.47,"7"
"8283","2017","MG","PSC",13,624,53,15248681,35720.85,1231.51,"6"
"8164","2017","MG","PSD",36,624,53,15248681,35720.85,9889.85,"3"
"8223","2017","MG","PSDB",54,624,53,15248681,35720.85,4892.8,"7"
"8423","2017","MG","PSL",1,624,53,15248681,35720.85,5488.89,"11"
"7190","2017","MG","PT",68,624,53,15248681,35720.85,84335.58,"2"
"8059","2017","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,87525,"6"
"8681","2017","MS","DEM",21,878,8,1818937,40170.98,142201.6,"2"
"8632","2017","MS","MDB",65,878,8,1818937,40170.98,6934.88,"1"
"8840","2017","MS","PDT",20,878,8,1818937,40170.98,75217.1,"8"
"8851","2017","MS","PSB",34,878,8,1818937,40170.98,89592.64,"10"
"8628","2017","MS","PSDB",54,878,8,1818937,40170.98,4872.19,"1"
