"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"13285","2019","3","56","1","PB","PSB","SERVIÇOS POSTAIS",32,1716,12,2867649,41660.7,58.94,"2"
"13319","2019","3","56","1","PB","PSC","MANUTENÇÃO DE ESCRITÓRIO",8,1716,12,2867649,41660.7,187.6,"1"
"13264","2019","3","56","1","PB","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1716,12,2867649,41660.7,225,"2"
"13855","2019","3","56","1","PE","REDE","COMBUSTÍVEIS E LUBRIFICANTES",1,1657,25,6570072,41304.94,152.02,"2"
"15050","2019","3","56","1","PI","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1313,10,2370894,40599.91,199,"2"
"15699","2019","3","56","1","PR","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1081,30,7971087,38500,31.6,"2"
"15742","2019","3","56","1","PR","MDB","SERVIÇOS POSTAIS",34,1081,30,7971087,38500,61.35,"1"
"16480","2019","3","56","1","PR","PDT","TELEFONIA",28,1081,30,7971087,38500,173.05,"1"
"16517","2019","3","56","1","PR","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,1081,30,7971087,38500,140,"1"
"16836","2019","3","56","1","PR","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1081,30,7971087,38500,114.27,"1"
"16487","2019","3","56","1","PR","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,1081,30,7971087,38500,90.47,"1"
"15659","2019","3","56","1","PR","PV","TELEFONIA",4,1081,30,7971087,38500,62.6,"2"
"16661","2019","3","56","1","PR","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1081,30,7971087,38500,131.13,"3"
"18212","2019","3","56","1","RJ","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,933,46,12408340,35388.11,177.65,"1"
"18437","2019","3","56","1","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",28,933,46,12408340,35388.11,81.06,"2"
"17984","2019","3","56","1","RJ","PSOL","ASSINATURA DE PUBLICAÇÕES",10,933,46,12408340,35388.11,135.9,"1"
"17963","2019","3","56","1","RJ","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,933,46,12408340,35388.11,40.56,"1"
"18544","2019","3","56","1","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,180,"2"
"19776","2019","3","56","1","RO","PSB","SERVIÇOS POSTAIS",32,1900,8,1175733,43300.63,95.8,"2"
"21718","2019","3","56","1","RS","NOVO","TELEFONIA",8,1619,31,8354732,40504.04,47.35,"2"
"21883","2019","3","56","1","RS","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1619,31,8354732,40504.04,179.52,"3"
"21264","2019","3","56","1","RS","PSOL","TELEFONIA",10,1619,31,8354732,40504.04,53.31,"1"
"21846","2019","3","56","1","RS","PTB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1619,31,8354732,40504.04,78.35,"4"
"22385","2019","3","56","1","SC","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1314,16,5070212,39505.92,148.44,"2"
"22169","2019","3","56","1","SC","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,1314,16,5070212,39505.92,58.49,"1"
"23702","2019","3","56","1","SE","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1292,8,1577058,39767.4,77,"2"
"23694","2019","3","56","1","SE","PP","DIVULGAÇÃO MANDATO",38,1292,8,1577058,39767.4,180,"1"
"23648","2019","3","56","1","SE","REPUBLICANOS","TELEFONIA",30,1292,8,1577058,39767.4,10.54,"1"
"25055","2019","3","56","1","SP","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,33040411,36671.67,217.93,"2"
"24213","2019","3","56","1","SP","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,873,70,33040411,36671.67,70.33,"3"
"23827","2019","3","56","1","SP","PROS","TELEFONIA",8,873,70,33040411,36671.67,24.93,"1"
"25076","2019","3","56","1","SP","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,873,70,33040411,36671.67,38.98,"1"
"24509","2019","3","56","1","SP","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,873,70,33040411,36671.67,146.62,"2"
"25290","2019","3","56","1","TO","PODEMOS","TELEFONIA",17,620,8,1039439,39131.75,29.4,"1"
"25242","2019","3","56","1","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,120.32,"1"
"70","2019","4","56","1","AC","PROS","TELEFONIA",8,2246,8,547680,44260.6,69.79,"1"
"53","2019","4","56","1","AC","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,2246,8,547680,44260.6,151.64,"1"
"898","2019","4","56","1","AL","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1485,9,2187967,40572.24,29.1,"2"
"816","2019","4","56","1","AL","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1485,9,2187967,40572.24,103.04,"1"
"1382","2019","4","56","1","AM","REPUBLICANOS","TELEFONIA",30,1932,8,2428098,43198.26,152.36,"1"
"1663","2019","4","56","1","AP","MDB","SERVIÇOS POSTAIS",34,1791,8,512110,43002.92,53.19,"1"
"1735","2019","4","56","1","AP","PL","SERVIÇOS POSTAIS",33,1791,8,512110,43002.92,81.5,"2"
"1727","2019","4","56","1","AP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1791,8,512110,43002.92,186.33,"1"
"3565","2019","4","56","1","BA","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1060,39,10393170,38638.99,201.19,"2"
"2431","2019","4","56","1","BA","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1060,39,10393170,38638.99,85.5,"1"
"3445","2019","4","56","1","BA","PSC","SERVIÇOS POSTAIS",8,1060,39,10393170,38638.99,70.68,"2"
"3703","2019","4","56","1","CE","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1687,22,6344483,42079.91,8.6,"1"
"3816","2019","4","56","1","CE","PSDB","SERVIÇOS POSTAIS",29,1687,22,6344483,42079.91,116.93,"1"
"4764","2019","4","56","1","DF","PL","TELEFONIA",33,0,8,2084356,30416.8,136.11,"2"
"5322","2019","4","56","1","ES","REPUBLICANOS","SERVIÇOS POSTAIS",30,947,10,2754728,37052.05,227.21,"2"
"5882","2019","4","56","1","ES","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,947,10,2754728,37052.05,190,"2"
"6153","2019","4","56","1","GO","PATRIOTA","SERVIÇOS POSTAIS",9,173,17,4454497,35135.2,38.98,"3"
"6544","2019","4","56","1","GO","PL","SERVIÇOS POSTAIS",33,173,17,4454497,35135.2,131.55,"2"
"5993","2019","4","56","1","GO","PP","SERVIÇOS POSTAIS",38,173,17,4454497,35135.2,41.2,"1"
"6242","2019","4","56","1","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,102.53,"2"
"7914","2019","4","56","1","MA","PCdoB","SERVIÇOS POSTAIS",10,1524,18,4537237,41779.83,125.24,"2"
"8115","2019","4","56","1","MA","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1524,18,4537237,41779.83,32.58,"1"
"8025","2019","4","56","1","MA","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1524,18,4537237,41779.83,76.62,"1"
"9373","2019","4","56","1","MG","NOVO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,624,53,15700966,35720.85,65.78,"1"
"9728","2019","4","56","1","MG","PATRIOTA","SERVIÇOS POSTAIS",9,624,53,15700966,35720.85,40.14,"2"
"8682","2019","4","56","1","MG","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,624,53,15700966,35720.85,82.9,"1"
"9841","2019","4","56","1","MG","PSOL","TELEFONIA",10,624,53,15700966,35720.85,161.59,"3"
"9298","2019","4","56","1","MG","PV","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",4,624,53,15700966,35720.85,52.7,"1"
"9480","2019","4","56","1","MG","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,624,53,15700966,35720.85,201.03,"1"
"8598","2019","4","56","1","MG","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,624,53,15700966,35720.85,209.42,"1"
"10667","2019","4","56","1","MS","PL","SERVIÇOS POSTAIS",33,878,8,1877982,40170.98,183.55,"2"
"10500","2019","4","56","1","MS","PP","SERVIÇOS POSTAIS",38,878,8,1877982,40170.98,132.16,"1"
"10222","2019","4","56","1","MS","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,878,8,1877982,40170.98,176,"1"
"11165","2019","4","56","1","MT","PP","TELEFONIA",38,873,8,2330281,39056.17,193.66,"3"
"11168","2019","4","56","1","MT","REPUBLICANOS","TELEFONIA",30,873,8,2330281,39056.17,83.89,"1"
"12201","2019","4","56","1","PA","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1592,17,5499283,41855.59,140,"3"
"12055","2019","4","56","1","PA","REPUBLICANOS","TELEFONIA",30,1592,17,5499283,41855.59,17.9,"2"
"13148","2019","4","56","1","PB","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1716,12,2867649,41660.7,131.6,"2"
"13299","2019","4","56","1","PB","PSC","SERVIÇOS POSTAIS",8,1716,12,2867649,41660.7,31.07,"1"
"13169","2019","4","56","1","PB","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1716,12,2867649,41660.7,209.8,"1"
"13989","2019","4","56","1","PE","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1657,25,6570072,41304.94,198.9,"2"
"13784","2019","4","56","1","PE","REDE","TELEFONIA",1,1657,25,6570072,41304.94,71.6,"1"
"14729","2019","4","56","1","PI","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1313,10,2370894,40599.91,25,"1"
"16595","2019","4","56","1","PR","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1081,30,7971087,38500,75.6,"1"
"16372","2019","4","56","1","PR","PL","ASSINATURA DE PUBLICAÇÕES",33,1081,30,7971087,38500,39.9,"2"
"16770","2019","4","56","1","PR","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1081,30,7971087,38500,128.75,"2"
"18361","2019","4","56","1","RJ","MDB","SERVIÇOS POSTAIS",34,933,46,12408340,35388.11,41.21,"2"
"18198","2019","4","56","1","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",28,933,46,12408340,35388.11,62.99,"1"
"18466","2019","4","56","1","RJ","PP","SERVIÇOS POSTAIS",38,933,46,12408340,35388.11,208.37,"2"
"18245","2019","4","56","1","RJ","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,933,46,12408340,35388.11,34.9,"2"
"18495","2019","4","56","1","RJ","UNIÃO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",52,933,46,12408340,35388.11,100.95,"2"
"18875","2019","4","56","1","RN","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1775,8,2373619,42360.13,134.45,"1"
"18807","2019","4","56","1","RN","UNIÃO","SERVIÇOS POSTAIS",52,1775,8,2373619,42360.13,26.3,"1"
"19215","2019","4","56","1","RO","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1900,8,1175733,43300.63,25,"1"
"19805","2019","4","56","1","RO","PSB","SERVIÇOS POSTAIS",32,1900,8,1175733,43300.63,70.55,"2"
"19226","2019","4","56","1","RO","PSD","SERVIÇOS POSTAIS",35,1900,8,1175733,43300.63,219.02,"1"
"21713","2019","4","56","1","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1619,31,8354732,40504.04,150,"1"
"21694","2019","4","56","1","RS","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1619,31,8354732,40504.04,40,"2"
"21904","2019","4","56","1","RS","PSOL","ASSINATURA DE PUBLICAÇÕES",10,1619,31,8354732,40504.04,206.9,"4"
"22456","2019","4","56","1","SC","PL","SERVIÇOS POSTAIS",33,1314,16,5070212,39505.92,155.38,"2"
"22281","2019","4","56","1","SC","PODEMOS","SERVIÇOS POSTAIS",17,1314,16,5070212,39505.92,40.14,"1"
"23586","2019","4","56","1","SE","PP","SERVIÇOS POSTAIS",38,1292,8,1577058,39767.4,208.38,"1"
"23603","2019","4","56","1","SE","UNIÃO","SERVIÇOS POSTAIS",52,1292,8,1577058,39767.4,17.42,"1"
"23879","2019","4","56","1","SP","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,873,70,33040411,36671.67,170,"1"
"24456","2019","4","56","1","SP","PROS","TELEFONIA",8,873,70,33040411,36671.67,94.71,"1"
"24406","2019","4","56","1","SP","PSC","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,873,70,33040411,36671.67,164.28,"2"
"23762","2019","4","56","1","SP","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,873,70,33040411,36671.67,80.37,"1"
"25421","2019","4","56","1","TO","PL","TELEFONIA",33,620,8,1039439,39131.75,194.46,"2"
"25230","2019","4","56","1","TO","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",17,620,8,1039439,39131.75,210.25,"2"
"25378","2019","4","56","1","TO","PSC","TELEFONIA",8,620,8,1039439,39131.75,185.65,"2"
"25391","2019","4","56","1","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,200.56,"2"
"25393","2019","4","56","1","TO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,620,8,1039439,39131.75,39,"2"
"321","2019","5","56","1","AC","PCdoB","ASSINATURA DE PUBLICAÇÕES",10,2246,8,547680,44260.6,215.4,"2"
"288","2019","5","56","1","AC","UNIÃO","SERVIÇOS POSTAIS",52,2246,8,547680,44260.6,80.28,"2"
"907","2019","5","56","1","AL","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1485,9,2187967,40572.24,63.72,"2"
"727","2019","5","56","1","AL","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1485,9,2187967,40572.24,167,"1"
"1265","2019","5","56","1","AM","REPUBLICANOS","TELEFONIA",30,1932,8,2428098,43198.26,188.13,"1"
"1674","2019","5","56","1","AP","MDB","TELEFONIA",34,1791,8,512110,43002.92,135.31,"1"
"2143","2019","5","56","1","AP","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1791,8,512110,43002.92,207,"1"
"2249","2019","5","56","1","AP","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,1791,8,512110,43002.92,98.45,"3"
"2507","2019","5","56","1","BA","PCdoB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1060,39,10393170,38638.99,168.97,"1"
"3210","2019","5","56","1","BA","PL","SERVIÇOS POSTAIS",33,1060,39,10393170,38638.99,59.04,"1"
"3513","2019","5","56","1","BA","PODEMOS","TELEFONIA",17,1060,39,10393170,38638.99,114.85,"1"
"3521","2019","5","56","1","BA","PSB","SERVIÇOS POSTAIS",32,1060,39,10393170,38638.99,47.54,"2"
"3438","2019","5","56","1","BA","PSC","TELEFONIA",8,1060,39,10393170,38638.99,16.89,"2"
"3609","2019","5","56","1","BA","PSDB","TELEFONIA",29,1060,39,10393170,38638.99,160.65,"2"
"3913","2019","5","56","1","CE","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1687,22,6344483,42079.91,8,"2"
"4822","2019","5","56","1","DF","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,0,8,2084356,30416.8,102.25,"1"
"4704","2019","5","56","1","DF","PP","TELEFONIA",38,0,8,2084356,30416.8,113.35,"1"
"5824","2019","5","56","1","ES","REPUBLICANOS","TELEFONIA",30,947,10,2754728,37052.05,93.91,"1"
"5942","2019","5","56","1","ES","UNIÃO","SERVIÇOS POSTAIS",52,947,10,2754728,37052.05,44.28,"3"
"6155","2019","5","56","1","GO","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,173,17,4454497,35135.2,67.55,"3"
"6162","2019","5","56","1","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4454497,35135.2,146.03,"1"
"6551","2019","5","56","1","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,86.73,"2"
"7196","2019","5","56","1","MA","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",9,1524,18,4537237,41779.83,101,"1"
"7334","2019","5","56","1","MA","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1524,18,4537237,41779.83,197.5,"1"
"7944","2019","5","56","1","MA","UNIÃO","SERVIÇOS POSTAIS",52,1524,18,4537237,41779.83,226.37,"1"
"8623","2019","5","56","1","MG","NOVO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,624,53,15700966,35720.85,114.72,"1"
"8727","2019","5","56","1","MG","PODEMOS","SERVIÇOS POSTAIS",17,624,53,15700966,35720.85,69.61,"2"
"9601","2019","5","56","1","MG","PSB","SERVIÇOS POSTAIS",32,624,53,15700966,35720.85,74.1,"2"
"8679","2019","5","56","1","MG","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,624,53,15700966,35720.85,159,"1"
"9540","2019","5","56","1","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,624,53,15700966,35720.85,109.62,"2"
"9988","2019","5","56","1","MG","PV","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",4,624,53,15700966,35720.85,132.74,"1"
"9049","2019","5","56","1","MG","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,624,53,15700966,35720.85,62.35,"1"
"8687","2019","5","56","1","MG","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,624,53,15700966,35720.85,183,"1"
"10722","2019","5","56","1","MS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,878,8,1877982,40170.98,193.77,"1"
"10257","2019","5","56","1","MS","PSD","TELEFONIA",35,878,8,1877982,40170.98,23.48,"1"
"10262","2019","5","56","1","MS","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,878,8,1877982,40170.98,111.4,"1"
"10996","2019","5","56","1","MT","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,873,8,2330281,39056.17,192.95,"1"
"11129","2019","5","56","1","MT","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,873,8,2330281,39056.17,164.85,"1"
"11070","2019","5","56","1","MT","REPUBLICANOS","TELEFONIA",30,873,8,2330281,39056.17,167.84,"1"
"12093","2019","5","56","1","PA","PSB","SERVIÇOS POSTAIS",32,1592,17,5499283,41855.59,61.05,"2"
"11834","2019","5","56","1","PA","PSOL","SERVIÇOS POSTAIS",10,1592,17,5499283,41855.59,55.4,"2"
"13293","2019","5","56","1","PB","PSDB","TELEFONIA",29,1716,12,2867649,41660.7,31.08,"1"
"13334","2019","5","56","1","PB","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1716,12,2867649,41660.7,90,"2"
"13651","2019","5","56","1","PE","PSB","ASSINATURA DE PUBLICAÇÕES",32,1657,25,6570072,41304.94,102.6,"2"
"13776","2019","5","56","1","PE","REDE","COMBUSTÍVEIS E LUBRIFICANTES",1,1657,25,6570072,41304.94,50,"1"
"15012","2019","5","56","1","PI","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1313,10,2370894,40599.91,164.85,"1"
"15616","2019","5","56","1","PR","PDT","TELEFONIA",28,1081,30,7971087,38500,222.29,"1"
"16482","2019","5","56","1","PR","PP","ASSINATURA DE PUBLICAÇÕES",38,1081,30,7971087,38500,160,"1"
"15662","2019","5","56","1","PR","PV","SERVIÇOS POSTAIS",4,1081,30,7971087,38500,139.21,"1"
"16912","2019","5","56","1","PR","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1081,30,7971087,38500,115.72,"2"
"18397","2019","5","56","1","RJ","MDB","SERVIÇOS POSTAIS",34,933,46,12408340,35388.11,144.1,"2"
"17977","2019","5","56","1","RJ","PP","SERVIÇOS POSTAIS",38,933,46,12408340,35388.11,134.71,"2"
"17868","2019","5","56","1","RJ","PSOL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,933,46,12408340,35388.11,184.36,"1"
"18571","2019","5","56","1","RJ","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,933,46,12408340,35388.11,35,"2"
"18577","2019","5","56","1","RJ","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,933,46,12408340,35388.11,34.9,"2"
"18549","2019","5","56","1","RJ","UNIÃO","SERVIÇOS POSTAIS",52,933,46,12408340,35388.11,215.85,"1"
"18919","2019","5","56","1","RN","PT","SERVIÇOS POSTAIS",54,1775,8,2373619,42360.13,42.6,"1"
"18882","2019","5","56","1","RN","UNIÃO","SERVIÇOS POSTAIS",52,1775,8,2373619,42360.13,105.3,"1"
"19762","2019","5","56","1","RO","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1900,8,1175733,43300.63,40,"3"
"19361","2019","5","56","1","RO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1900,8,1175733,43300.63,67,"1"
"19910","2019","5","56","1","RR","UNIÃO","SERVIÇOS POSTAIS",52,2496,8,333464,45240.67,69.07,"2"
"21289","2019","5","56","1","RS","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1619,31,8354732,40504.04,15.28,"2"
"21749","2019","5","56","1","RS","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1619,31,8354732,40504.04,217.12,"2"
"21298","2019","5","56","1","RS","PSOL","TELEFONIA",10,1619,31,8354732,40504.04,49.99,"1"
"21467","2019","5","56","1","RS","REPUBLICANOS","SERVIÇOS POSTAIS",30,1619,31,8354732,40504.04,168.87,"2"
"22327","2019","5","56","1","SC","PL","SERVIÇOS POSTAIS",33,1314,16,5070212,39505.92,130.5,"2"
"22173","2019","5","56","1","SC","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1314,16,5070212,39505.92,124.95,"1"
"22083","2019","5","56","1","SC","PSDB","SERVIÇOS POSTAIS",29,1314,16,5070212,39505.92,58.07,"1"
"23161","2019","5","56","1","SC","PT","SERVIÇOS POSTAIS",54,1314,16,5070212,39505.92,154.46,"2"
"23678","2019","5","56","1","SE","PP","DIVULGAÇÃO MANDATO",38,1292,8,1577058,39767.4,162.7,"2"
"24303","2019","5","56","1","SP","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,70,33040411,36671.67,73.5,"1"
"25086","2019","5","56","1","SP","PODEMOS","SERVIÇOS POSTAIS",17,873,70,33040411,36671.67,106.46,"3"
"25262","2019","5","56","1","TO","PL","TELEFONIA",33,620,8,1039439,39131.75,154.93,"1"
"25364","2019","5","56","1","TO","PSC","TELEFONIA",8,620,8,1039439,39131.75,210.12,"2"
"25422","2019","5","56","1","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,153.69,"2"
"1316","2019","6","56","1","AM","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1932,8,2428098,43198.26,49,"1"
"1327","2019","6","56","1","AM","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,1932,8,2428098,43198.26,62.35,"1"
"1747","2019","6","56","1","AP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1791,8,512110,43002.92,100.26,"1"
"2151","2019","6","56","1","AP","REPUBLICANOS","TELEFONIA",30,1791,8,512110,43002.92,63.59,"2"
"3220","2019","6","56","1","BA","MDB","TELEFONIA",34,1060,39,10393170,38638.99,21.16,"1"
"3662","2019","6","56","1","CE","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1687,22,6344483,42079.91,12,"1"
"4248","2019","6","56","1","CE","PP","TELEFONIA",38,1687,22,6344483,42079.91,58.24,"2"
"3661","2019","6","56","1","CE","PSB","SERVIÇOS POSTAIS",32,1687,22,6344483,42079.91,64.65,"1"
"3900","2019","6","56","1","CE","PSDB","TELEFONIA",29,1687,22,6344483,42079.91,166.68,"1"
"3930","2019","6","56","1","CE","PT","SERVIÇOS POSTAIS",54,1687,22,6344483,42079.91,204.71,"2"
"3785","2019","6","56","1","CE","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,1687,22,6344483,42079.91,42.13,"2"
"4726","2019","6","56","1","DF","PL","TELEFONIA",33,0,8,2084356,30416.8,78.11,"2"
"5281","2019","6","56","1","ES","PSB","TELEFONIA",32,947,10,2754728,37052.05,180.58,"1"
"5955","2019","6","56","1","ES","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,947,10,2754728,37052.05,50,"3"
"5856","2019","6","56","1","ES","REPUBLICANOS","TELEFONIA",30,947,10,2754728,37052.05,92.95,"3"
"5864","2019","6","56","1","ES","UNIÃO","TELEFONIA",52,947,10,2754728,37052.05,131.73,"2"
"6442","2019","6","56","1","GO","PATRIOTA","TELEFONIA",9,173,17,4454497,35135.2,56.02,"2"
"6062","2019","6","56","1","GO","PP","SERVIÇOS POSTAIS",38,173,17,4454497,35135.2,61.88,"1"
"6474","2019","6","56","1","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,93.33,"2"
"7193","2019","6","56","1","MA","PSD","SERVIÇOS POSTAIS",35,1524,18,4537237,41779.83,90.8,"1"
"8076","2019","6","56","1","MA","PT","SERVIÇOS POSTAIS",54,1524,18,4537237,41779.83,189.09,"1"
"8015","2019","6","56","1","MA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1524,18,4537237,41779.83,130.19,"2"
"9289","2019","6","56","1","MG","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,624,53,15700966,35720.85,86.1,"1"
"8577","2019","6","56","1","MG","NOVO","TELEFONIA",8,624,53,15700966,35720.85,43.34,"1"
